code,packaging_en,product_name,origins,manufacturing_places,environmental_score_grade,image_url,brands,categories
1177005874,,,France,,unknown,https://images.openfoodfacts.org/images/products/000/117/700/5874/front_en.3.400.jpg,Brets,"Chips and fries,B"
11775,,,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1775/front_fr.4.400.jpg,,
11778,"Plastic,Bag",All Butter Reduced Fat Stem Ginger Cookies,,Royaume-Uni,c,https://images.openfoodfacts.org/images/products/000/000/001/1778/front_fr.7.400.jpg,Marks & Spencer,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Cookies au gingembre"
11785,,Cookies pépites chocolat et noisette,,,d,https://images.openfoodfacts.org/images/products/000/000/001/1785/front_en.18.400.jpg,M&S,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits"
11787,,Mélange de légumes asiatiques,,,,https://images.openfoodfacts.org/images/products/000/000/001/1787/front_en.3.400.jpg,Bofrost,
11789,,Pur jus pomme coing,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1789/front_fr.3.400.jpg,,
11792,,Belgian White Chocolate Chunk Cookies (Reduced Fat),,,d,https://images.openfoodfacts.org/images/products/000/000/001/1792/front_en.4.400.jpg,Marks & Spencer,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits"
11793,,Cafe la estrella mezcla,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1793/front_es.3.400.jpg,Estrella,
1180000002,,TRIBULUS TERRESTRIS,,,unknown,https://images.openfoodfacts.org/images/products/000/118/000/0002/front_es.3.400.jpg,,
1181040304,,Alvale Comcombre menthe,,,unknown,https://images.openfoodfacts.org/images/products/000/118/104/0304/front_fr.3.400.jpg,,
1181381912,,Core Power,,,,https://images.openfoodfacts.org/images/products/000/118/138/1912/front_en.3.400.jpg,,
11815,Cardboard,Burdock root,,,b,https://images.openfoodfacts.org/images/products/000/000/001/1815/front_fr.20.400.jpg,M&S,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits à l'avoine"
11820,,Torten-Duo Premium Käse Sahne,,,unknown,,,
1182000086,,Salat der Saison Dressing für Feldsalat,,,d,,,"Gewürzmittel, Saucen, Salatsoßen, en:groceries"
1182043106,,Udon Thick Noodles,,,,https://images.openfoodfacts.org/images/products/000/118/204/3106/front_en.3.400.jpg,Amoy,"Plant-based foods and beverages, Plant-based foods, Pastas, Noodles, Udon"
1182200972,,Roasted Salted Pistachio Kernels,,,unknown,https://images.openfoodfacts.org/images/products/000/118/220/0972/front_en.3.400.jpg,Ello Market,
1182675011,,cultured sea salt butter,,,unknown,,Vermont Creamery,
11839,"Plastic,Bottle,Pet-bottle",Smoothie Strawberry & Banana,,,c,https://images.openfoodfacts.org/images/products/000/000/001/1839/front_fr.24.400.jpg,"Marks & Spencer, Yesto","Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Smoothies"
11840,,Torten-Duo stracciatella kirsch,,,unknown,,,
11849,,Cocktail Maseille 1 kg Schale,,,unknown,,Salate im Kübel,
1185002103,,,,,d,https://images.openfoodfacts.org/images/products/000/118/500/2103/front_fr.9.400.jpg,,jus de pomme et fraise
11852,,Cheddar,,,,,Wyke,
11855,,Cinnamon sugar,,,,https://images.openfoodfacts.org/images/products/000/000/001/1855/front_en.3.400.jpg,,
11856,,Cheddar,,,,https://images.openfoodfacts.org/images/products/000/000/001/1856/front_en.3.400.jpg,Farms Wyke,
1185658032,,Eleaf,,,unknown,https://images.openfoodfacts.org/images/products/000/118/565/8032/front_fr.3.400.jpg,,
11857,,Snickers White,,,,https://images.openfoodfacts.org/images/products/000/000/001/1857/front_en.3.400.jpg,,
11858,,,,,,https://images.openfoodfacts.org/images/products/000/000/001/1858/front_en.3.400.jpg,,Dates
11871,,Petit pain low carb,,,,,Bofrost,
11873,,,,,unknown,,,
11875,de:stück,Schoko-Kokos-schnitten,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1875/front_de.3.400.jpg,,
11878,,Pâte de mouton au Roquefort,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1878/front_fr.3.400.jpg,,
11882,,Banana Peppers,,,,,Publix,
11884,de:stück,Schwarzwälder Kirsch tortenwürfel,,,unknown,,,
11890,,craquelins sans gluten,,,,https://images.openfoodfacts.org/images/products/000/000/001/1890/front_fr.3.400.jpg,,
11891,,Baby Rainbow Carrots,,,a,https://images.openfoodfacts.org/images/products/000/000/001/1891/front_en.9.400.jpg,M&S Eat Well,"Baby Rainbow Carrots, en:carrots"
11898,,Tandoori Naan,,,,,Bofrost,
1190000009,,Coco rallado,,,d,https://images.openfoodfacts.org/images/products/000/119/000/0009/front_es.3.400.jpg,saludviva,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Frutas y sus productos, Productos deshidratados, Alimentos de origen vegetal deshidratados, Frutas deshidratadas, Coco rallado"
1190243703,,High protein chocolate pudding,,,,,Ehrmann,
1190283808,,Chocolate mousse,,,,,Ehrmann,
11910,,Swinina kopchonaja - A,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1910/front_de.4.400.jpg,Lackmann,
1191305214,,,,,unknown,https://images.openfoodfacts.org/images/products/000/119/130/5214/front_es.3.400.jpg,,
11916,,Miel de châtaigner,,,b,https://images.openfoodfacts.org/images/products/000/000/001/1916/front_fr.3.400.jpg,,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de châtaignier"
1192361864,,Jamón de Teruel (Denominación de Origen Protegida),,,unknown,https://images.openfoodfacts.org/images/products/000/119/236/1864/front_es.3.400.jpg,,"Productos a base de carne, Productos cárnicos españoles, Jamón de Teruel"
11924,,Kellogg’s. Smacks,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1924/front_fr.3.400.jpg,Kellogg's,
1193078935,,Miel crémeux,,,b,https://images.openfoodfacts.org/images/products/000/119/307/8935/front_fr.3.400.jpg,,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels"
1193432309,,Sprite,,,,https://images.openfoodfacts.org/images/products/000/119/343/2309/front_en.3.400.jpg,,
11941,,Cheerios,,,,,Cheerios,
11943,,Golden grahms,,,,https://images.openfoodfacts.org/images/products/000/000/001/1943/front_en.4.400.jpg,School,
11945,fr:barquette-plastique,Carottes râpées,,,a,https://images.openfoodfacts.org/images/products/000/000/001/1945/front_en.18.400.jpg,"Crous Languedoc Roussillon, Crous Resto'","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Vegetables based foods, Vegetables, Carrots"
1195140106,,Kimchi-Red,,,,,Cre8it,Salted snacks
11961,,Aloe max,,,,,Herbalife,
11983,,,,,,,,
11997,,Gratin de legumes VG,,,,https://images.openfoodfacts.org/images/products/000/000/001/1997/front_fr.3.400.jpg,,
1200000005,,Aceite coco,,,unknown,https://images.openfoodfacts.org/images/products/000/120/000/0005/front_es.3.400.jpg,,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Aceites y grasas, Grasas vegetales, Aceites vegetales, Aceites de frutas y semillas de frutas, Aceites de coco"
1200001217,fr:comte,comte,,,c,,,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, en:cooked-pressed-cheeses, Fromages de France, Comté, en:aoc-cheeses, en:labeled-cheeses"
1200001736,,Seven Up,,,,https://images.openfoodfacts.org/images/products/000/120/000/1736/front_fr.3.400.jpg,7 Up,"Plant-based foods and beverages, Beverages, Plant-based beverages, Carbonated drinks, Fruit-based beverages, Artificially sweetened beverages, Sodas, Diet beverages, Fruit sodas, Diet sodas, Lemon soft drinks, Light fruit sodas, Light lemon soft drinks"
1200002452,Plastic,Brisk tea,,,,,Brisk,
1200005880,,pepsi,,,,,,
1200009545,,Chocolat Noir Antillais,,,unknown,https://images.openfoodfacts.org/images/products/000/120/000/9545/front_fr.3.400.jpg,,
1200011080,,"Juice, Pineapple",,,,,Sol,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices"
1200015009,,,,,,https://images.openfoodfacts.org/images/products/000/120/001/5009/front_en.3.400.jpg,Pepsico,
1200015203,,Sparkling Beverage,,,,,Aquafina,
1200015220,,"Sparkling Water Beverage, Black Cherry Dragonfruit",,,,,Aquafina,
1200017195,,Pepsi diet,,,,,Pepsi cola,
1200017197,,diet pepsi,,,,,,
1200018115,,bubly sparkling water,,,,https://images.openfoodfacts.org/images/products/000/120/001/8115/front_en.9.400.jpg,,
1200018116,Bottle,Bubly Sparkling Water Blackberry,,,,https://images.openfoodfacts.org/images/products/000/120/001/8116/front_en.3.400.jpg,,
1200020632,,,,,,,Mtn Dew,
1200028623,,"Diet Iced Tea, Lemon",,,,,Lipton Pure Leaf,
1200056767,,,,,,,,
1200080030,,Mountain Dew,,,unknown,,,
1200080372,,ديو,,,,,,
12001,,Ruby Rev Boost,,,,https://images.openfoodfacts.org/images/products/000/000/001/2001/front_en.3.400.jpg,,
1200101489,,Soda,,,,,Mtn Dew,"Beverages, Carbonated drinks, Sodas"
1200138131,,Jamón de Teruel D.O.P.,,,unknown,https://images.openfoodfacts.org/images/products/000/120/013/8131/front_es.3.400.jpg,,
12002,,Les biscuits du moulin petit épautre chocolat,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/2002/front_fr.3.400.jpg,,
1200333004,,,,,unknown,https://images.openfoodfacts.org/images/products/000/120/033/3004/front_ro.3.400.jpg,Plasmon,
12004,,Coeur de Griotte,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/2004/front_fr.5.400.jpg,,
12006,,Poêlée campagnarde,,,,https://images.openfoodfacts.org/images/products/000/000/001/2006/front_en.3.400.jpg,Bofrost,"Meals, fr:poelees, fr:Poêlées campagnardes"
12008,,Coeur de Raisin au Sauternes,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/2008/front_fr.3.400.jpg,,
1200813344,,,,,,https://images.openfoodfacts.org/images/products/000/120/081/3344/front_en.3.400.jpg,Mountain Dew,
1200983568,,,,,,,,
12010,,Coeur de noisette du piémont,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/2010/front_fr.9.400.jpg,,
1201728810,,Jamon serrano,,,unknown,https://images.openfoodfacts.org/images/products/000/120/172/8810/front_es.3.400.jpg,,
1202057322,,Chorizo,,,unknown,https://images.openfoodfacts.org/images/products/000/120/205/7322/front_es.3.400.jpg,,
12021,,Oranges confites enrobes de chocolat noir,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/2021/front_fr.3.400.jpg,,
12023,,Sarments de citron confit,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/2023/front_fr.3.400.jpg,,"Snacks, Snacks sucrés"
1202312050,,Hearty Roots Stew,,,,https://images.openfoodfacts.org/images/products/000/120/231/2050/front_en.3.400.jpg,,
1202312054,,Smoky soul chilli,,,,https://images.openfoodfacts.org/images/products/000/120/231/2054/front_en.3.400.jpg,,"Meals,vegan chilli"
1202312070,,Moussaka,,,,https://images.openfoodfacts.org/images/products/000/120/231/2070/front_en.3.400.jpg,,
1202312072,,Polpette Orzo,,,,https://images.openfoodfacts.org/images/products/000/120/231/2072/front_en.3.400.jpg,,
1202312075,,Super Green Risotto,,,,https://images.openfoodfacts.org/images/products/000/120/231/2075/front_en.3.400.jpg,,
1202312076,,Super green risotto,,,,https://images.openfoodfacts.org/images/products/000/120/231/2076/front_en.3.400.jpg,,
1202312083,,Thai Green Curry,,,,https://images.openfoodfacts.org/images/products/000/120/231/2083/front_en.3.400.jpg,,
1202312084,,Thai Green Curry,,,,https://images.openfoodfacts.org/images/products/000/120/231/2084/front_en.3.400.jpg,,
1202312088,,Teriyaki Udon,,,,https://images.openfoodfacts.org/images/products/000/120/231/2088/front_en.3.400.jpg,,
1202312089,,Rigatoni Bolognaise,,,,,All plants,
1202312090,,Rigatoni Bolognese,,,,https://images.openfoodfacts.org/images/products/000/120/231/2090/front_en.3.400.jpg,allplants,"Frozen foods, Meals, Frozen ready-made meals"
1202312092,,Rigatoni Carbonara,,,,https://images.openfoodfacts.org/images/products/000/120/231/2092/front_en.3.400.jpg,,
1202312093,,Bhaji Daal,,,,https://images.openfoodfacts.org/images/products/000/120/231/2093/front_en.3.400.jpg,,
1202312094,,Bhaji Daal,,,unknown,,,
1202312097,,Mac + Greens,,,unknown,https://images.openfoodfacts.org/images/products/000/120/231/2097/front_fr.3.400.jpg,,
1202312098,,Mac Greens,,,,https://images.openfoodfacts.org/images/products/000/120/231/2098/front_en.3.400.jpg,,
1202312102,,Tempeh Rendang curry,,,,https://images.openfoodfacts.org/images/products/000/120/231/2102/front_en.3.400.jpg,,
1202312103,,Rainbow Falafel Mezze,,,,https://images.openfoodfacts.org/images/products/000/120/231/2103/front_en.3.400.jpg,,
1202312104,,Rainbow Falafel Mezzw,,,,https://images.openfoodfacts.org/images/products/000/120/231/2104/front_en.3.400.jpg,,
1202312106,,BBQ Burrito Bowl,,,,https://images.openfoodfacts.org/images/products/000/120/231/2106/front_en.3.400.jpg,,
1202312108,,Lasagne noci,,,,https://images.openfoodfacts.org/images/products/000/120/231/2108/front_en.3.400.jpg,,
1202312110,,Mango + Turmeric chia pot,,,,https://images.openfoodfacts.org/images/products/000/120/231/2110/front_en.3.400.jpg,,
1202312125,,Sticky Banofee pudding,,,,https://images.openfoodfacts.org/images/products/000/120/231/2125/front_en.3.400.jpg,,
1202312126,,Chocolate Peanut Fondant,,,,,Allplants,
1202312128,,Mushroom + Chickpea Korma,,,,https://images.openfoodfacts.org/images/products/000/120/231/2128/front_en.3.400.jpg,,
1202312129,,Protein Power Bowl,,,,https://images.openfoodfacts.org/images/products/000/120/231/2129/front_en.3.400.jpg,,
1202312130,,Protein Power Bowl,,,,https://images.openfoodfacts.org/images/products/000/120/231/2130/front_en.3.400.jpg,,
1202312143,,Kale and chickpea daal,,,,,Allplants,
1202312144,,Kale and chickpea daal,,,,https://images.openfoodfacts.org/images/products/000/120/231/2144/front_en.3.400.jpg,Allplants,
1202312145,,Wild Blueberry Bircher,,,,,Allplants,
1202312147,,Cocoa Banana Oats,,,,,Allplants,
1202312158,,Spicy Szechuan Noodles,,,,https://images.openfoodfacts.org/images/products/000/120/231/2158/front_en.3.400.jpg,allplants,"Frozen foods, Meals, Frozen ready-made meals"
1202312159,,Spicy Szechuan noodles,,,,https://images.openfoodfacts.org/images/products/000/120/231/2159/front_en.3.400.jpg,,
1202312178,,Tofu Saag Paneer,,,,https://images.openfoodfacts.org/images/products/000/120/231/2178/front_en.3.400.jpg,,
1202312181,,Aubergine parmigiana,,,,https://images.openfoodfacts.org/images/products/000/120/231/2181/front_en.3.400.jpg,,
1202312183,,Protein Bolognese Bowl,,,,https://images.openfoodfacts.org/images/products/000/120/231/2183/front_en.3.400.jpg,,
1202312185,,Green protein Buddha bowl,,,,https://images.openfoodfacts.org/images/products/000/120/231/2185/front_en.3.400.jpg,All plants,
1202312188,,Cheesy Broccoli Gnocchi,,,,https://images.openfoodfacts.org/images/products/000/120/231/2188/front_en.3.400.jpg,,
1202312199,,Creamy potato dauphinoise,,,,https://images.openfoodfacts.org/images/products/000/120/231/2199/front_en.4.400.jpg,All plants,
1202312202,,Tiramisu cheescake,,,,https://images.openfoodfacts.org/images/products/000/120/231/2202/front_en.3.400.jpg,allplants,"Plant-based foods and beverages, Snacks, Dairy substitutes, Desserts, Sweet snacks, Non-dairy desserts, Biscuits and cakes, Cakes, Cheesecakes"
1202312218,,Lentil + Chutney Chana Bowl,,,,https://images.openfoodfacts.org/images/products/000/120/231/2218/front_en.3.400.jpg,All plants,
1202312220,,Miso & Tamari Tofu Bowl,,,,https://images.openfoodfacts.org/images/products/000/120/231/2220/front_en.3.400.jpg,,
1202312223,,Smoky Corn + Spanish Rice Bowl,,,unknown,https://images.openfoodfacts.org/images/products/000/120/231/2223/front_en.3.400.jpg,allplants,"Frozen foods, Meals, Frozen ready-made meals"
1202312228,,Peri Peri Strips + Slicy Rice,,,unknown,,All Plabts,
1202312229,,Peri peri strips + spicy rice,,,,https://images.openfoodfacts.org/images/products/000/120/231/2229/front_en.3.400.jpg,All Plants,"Plant-based foods and beverages, Plant-based foods"
1202312240,,Korean style rice bowl,,,,,,
1202312241,,,,,,https://images.openfoodfacts.org/images/products/000/120/231/2241/front_en.3.400.jpg,,
1202312242,,chicken Katsu curry,,,,https://images.openfoodfacts.org/images/products/000/120/231/2242/front_en.3.400.jpg,,
1202312249,,Truffle Mushroom Orzo,,,,https://images.openfoodfacts.org/images/products/000/120/231/2249/front_en.3.400.jpg,allplants,
1202312251,,Lentil Moussaka,,,,https://images.openfoodfacts.org/images/products/000/120/231/2251/front_en.3.400.jpg,,
1202312252,,Tofu Pad Thai,,,,https://images.openfoodfacts.org/images/products/000/120/231/2252/front_en.3.400.jpg,,
1202312253,,Truffle Mushroom Orzo,,,,https://images.openfoodfacts.org/images/products/000/120/231/2253/front_en.6.400.jpg,Allplants,
1202312265,,Portobello mushroom stroganoff,,,,https://images.openfoodfacts.org/images/products/000/120/231/2265/front_en.3.400.jpg,,
1202312268,,Coconut + Ginger Curry,,,,,Allplants,
1202312271,,Text Mex Rice Bowl,,,unknown,,All Plants,
1202312272,,Portobello Mushroom Striganoff,,,,https://images.openfoodfacts.org/images/products/000/120/231/2272/front_en.3.400.jpg,,
1202312273,,Creamy Spinach Gnocchi,,,,https://images.openfoodfacts.org/images/products/000/120/231/2273/front_en.3.400.jpg,,
1202312274,,Brown rice +  ‘chorizo’ paella,,,,,Allplants,
1202312275,,Coconut & ginger curry,,,,https://images.openfoodfacts.org/images/products/000/120/231/2275/front_en.3.400.jpg,,
1202312276,,Loaded bacon Mac and cheese,,,,https://images.openfoodfacts.org/images/products/000/120/231/2276/front_en.3.400.jpg,,
